weight_set_ID,in_node_ID,out_node_ID,weight
0,0,0,0.2425580620765686
0,0,1,-0.4140760600566864
0,0,2,-0.2718292772769928
0,0,3,0.08256280422210693
0,0,4,0.07277095317840576
0,0,5,-0.2658112049102783
0,0,6,-0.3295750916004181
0,0,7,0.013615041971206665
0,0,8,0.08870744705200195
0,0,9,-0.2840719521045685
0,0,10,0.4101053476333618
0,0,11,0.4055801033973694
0,0,12,-0.3373861014842987
0,0,13,0.08399343490600586
0,0,14,0.05281800031661987
0,0,15,-0.0472242534160614
0,0,16,0.19553375244140625
0,0,17,-0.058593422174453735
0,0,18,-0.2101721614599228
0,0,19,-0.1108739972114563
0,0,20,-0.3352926969528198
0,0,21,0.017834246158599854
0,0,22,0.3789058327674866
0,0,23,-0.39948830008506775
0,0,24,-0.3077557682991028
0,0,25,-0.427656888961792
0,0,26,0.07414156198501587
0,0,27,0.019486278295516968
0,0,28,0.33716726303100586
0,0,29,-0.41274434328079224
0,0,30,-0.3404688537120819
0,0,31,0.06800472736358643
0,0,32,0.37720733880996704
0,0,33,-0.18920737504959106
0,0,34,0.15131402015686035
0,0,35,0.2269672155380249
0,0,36,-0.02377641201019287
0,0,37,0.1837671399116516
0,0,38,0.2973898649215698
0,0,39,0.055516600608825684
0,0,40,-0.3129150867462158
0,0,41,-0.1807452142238617
0,0,42,-0.15262547135353088
0,0,43,0.2079169750213623
0,0,44,0.22107309103012085
0,0,45,-0.2766742706298828
0,0,46,0.2876732349395752
0,0,47,-0.34345608949661255
0,0,48,0.04052102565765381
0,0,49,-0.38488832116127014
0,0,50,-0.2141294628381729
0,0,51,0.4325704574584961
0,0,52,0.3982886075973511
0,0,53,-0.23046842217445374
0,0,54,-0.2340666651725769
0,0,55,-0.21445365250110626
0,0,56,0.3438624143600464
0,0,57,-0.2953927516937256
0,0,58,0.2523178458213806
0,0,59,-0.34586063027381897
0,0,60,0.083903968334198
0,0,61,0.13477593660354614
0,0,62,0.07235580682754517
0,0,63,-0.24586157500743866
0,0,64,0.4092245101928711
0,0,65,0.13731354475021362
0,0,66,0.42088979482650757
0,0,67,0.22913628816604614
0,0,68,0.23456716537475586
0,0,69,0.4471678137779236
0,0,70,-0.29600971937179565
0,0,71,-0.15693479776382446
